iso3,year,month,UCDP_BRD,UCDP_BRD_per_100k,UCDP_BRD_change,UCDP_BRD_state_based,UCDP_BRD_non_state,UCDP_BRD_one_sided,BRD_lag
MUS,2006,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2006,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2006,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2006,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2006,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2006,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2006,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2006,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2007,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2007,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2007,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2007,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2007,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2007,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2007,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2007,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2007,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2007,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2007,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2007,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2008,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2008,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2008,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2008,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2008,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2008,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2008,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2008,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2008,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2008,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2008,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2008,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2009,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2009,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2009,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2009,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2009,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2009,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2009,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2009,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2009,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2009,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2009,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2009,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2010,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2010,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2010,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2010,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2010,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2010,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2010,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2010,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2010,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2010,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2010,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2010,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2011,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2011,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2011,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2011,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2011,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2011,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2011,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2011,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2011,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2011,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2011,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2011,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2012,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2012,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2012,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2012,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2012,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2012,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2012,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2012,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2012,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2012,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2012,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2012,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2013,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2013,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2013,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2013,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2013,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2013,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2013,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2013,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2013,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2013,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2013,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2013,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2014,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2014,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2014,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2014,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2014,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2014,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2014,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2014,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2014,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2014,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2014,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2014,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2015,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2015,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2015,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2015,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2015,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2015,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2015,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2015,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2015,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2015,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2015,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2015,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2016,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2016,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2016,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2016,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2016,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2016,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2016,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2016,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2016,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2016,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2016,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2016,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2017,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2017,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2017,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2017,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2017,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2017,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2017,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2017,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2017,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2017,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2017,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2017,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2018,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2018,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2018,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2018,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2018,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2018,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2018,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2018,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2018,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2018,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2018,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2018,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2019,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2019,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2019,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2019,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2019,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2019,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2019,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2019,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2019,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2019,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2019,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2019,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2020,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2020,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2020,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2020,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2020,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2020,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2020,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2020,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2020,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2020,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2020,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2020,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2021,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2021,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2021,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2021,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2021,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2021,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2021,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2021,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2021,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2021,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2021,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2021,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2022,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2022,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2022,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2022,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2022,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2022,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2022,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2022,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2022,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2022,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2022,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2022,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2023,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2023,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2023,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2023,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2023,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2023,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2023,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2023,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2023,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2023,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2023,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2023,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2024,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2024,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2024,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2024,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2024,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2024,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2024,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2024,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2024,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2024,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2024,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2024,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MUS,2025,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1989,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1989,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1989,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1989,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1989,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1989,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1989,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1989,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1989,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1989,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1989,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1989,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1990,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1990,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1990,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1990,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1990,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1990,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1990,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1990,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1990,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1990,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1990,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1990,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1991,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1991,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1991,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1991,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1991,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1991,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1991,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1991,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1991,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1991,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1991,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1991,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1992,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1992,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1992,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1992,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1992,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1992,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1992,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1992,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1992,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1992,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1992,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1992,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1993,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1993,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1993,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1993,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1993,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1993,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1993,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1993,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1993,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1993,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1993,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1993,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1994,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1994,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1994,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1994,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1994,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1994,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1994,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1994,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1994,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
MWI,1994,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
